Date,Passengers
1966-04-15,331
1966-04-16,283
1966-04-17,319
1966-04-18,271
1966-04-19,270
1966-04-20,274
1966-04-21,296
1966-04-22,308
1966-04-23,296
1966-04-24,300
1966-04-25,298
1966-04-26,279
1966-04-27,250
1966-04-28,272
1966-04-29,310
1966-04-30,301
1966-05-01,313
1966-05-02,315
1966-05-03,301
1966-05-04,301
1966-05-05,298
1966-05-06,338
1966-05-07,301
1966-05-08,309
1966-05-09,301
1966-05-10,310
1966-05-11,310
1966-05-12,327
1966-05-13,309
1966-05-14,307
1966-05-15,298
1966-05-16,310
1966-05-17,280
1966-05-18,300
1966-05-19,281
1966-05-20,278
1966-05-21,309
1966-05-22,323
1966-05-23,304
1966-05-24,307
1966-05-25,296
1966-05-26,305
1966-05-27,318
1966-05-28,313
1966-05-29,295
1966-05-30,269
1966-05-31,279
1966-06-01,328
1966-06-02,345
1966-06-03,353
1966-06-04,336
1966-06-05,369
1966-06-06,344
1966-06-07,306
1966-06-08,316
1966-06-09,333
1966-06-10,373
1966-06-11,349
1966-06-12,363
1966-06-13,352
1966-06-14,356
1966-06-15,331
1966-06-16,320
1966-06-17,354
1966-06-18,333
1966-06-19,372
1966-06-20,331
1966-06-21,319
1966-06-22,341
1966-06-23,378
1966-06-24,348
1966-06-25,331
1966-06-26,346
1966-06-27,339
1966-06-28,317
1966-06-29,366
1966-06-30,353
1966-07-01,425
1966-07-02,372
1966-07-03,390
1966-07-04,384
1966-07-05,381
1966-07-06,359
1966-07-07,381
1966-07-08,414
1966-07-09,388
1966-07-10,393
1966-07-11,370
1966-07-12,377
1966-07-13,384
1966-07-14,389
1966-07-15,392
1966-07-16,404
1966-07-17,409
1966-07-18,411
1966-07-19,358
1966-07-20,367
1966-07-21,354
1966-07-22,411
1966-07-23,386
1966-07-24,396
1966-07-25,394
1966-07-26,367
1966-07-27,386
1966-07-28,392
1966-07-29,446
1966-07-30,409
1966-07-31,387
1966-08-01,402
1966-08-02,381
1966-08-03,349
1966-08-04,408
1966-08-05,419
1966-08-06,394
1966-08-07,420
1966-08-08,393
1966-08-09,405
1966-08-10,377
1966-08-11,389
1966-08-12,412
1966-08-13,418
1966-08-14,435
1966-08-15,379
1966-08-16,377
1966-08-17,366
1966-08-18,411
1966-08-19,431
1966-08-20,387
1966-08-21,405
1966-08-22,424
1966-08-23,370
1966-08-24,367
1966-08-25,413
1966-08-26,420
1966-08-27,384
1966-08-28,392
1966-08-29,365
1966-08-30,364
1966-08-31,375
1966-09-01,331
1966-09-02,347
1966-09-03,337
1966-09-04,336
1966-09-05,337
1966-09-06,317
1966-09-07,313
1966-09-08,329
1966-09-09,349
1966-09-10,324
1966-09-11,339
1966-09-12,360
1966-09-13,301
1966-09-14,332
1966-09-15,365
1966-09-16,358
1966-09-17,363
1966-09-18,341
1966-09-19,349
1966-09-20,352
1966-09-21,324
1966-09-22,356
1966-09-23,351
1966-09-24,355
1966-09-25,351
1966-09-26,319
1966-09-27,350
1966-09-28,320
1966-09-29,335
1966-09-30,362
1966-10-01,301
1966-10-02,307
1966-10-03,286
1966-10-04,291
1966-10-05,295
1966-10-06,308
1966-10-07,296
1966-10-08,278
1966-10-09,312
1966-10-10,312
1966-10-11,264
1966-10-12,293
1966-10-13,308
1966-10-14,320
1966-10-15,306
1966-10-16,301
1966-10-17,293
1966-10-18,320
1966-10-19,332
1966-10-20,290
1966-10-21,313
1966-10-22,324
1966-10-23,303
1966-10-24,304
1966-10-25,308
1966-10-26,266
1966-10-27,313
1966-10-28,311
1966-10-29,306
1966-10-30,288
1966-10-31,287
1966-11-01,238
1966-11-02,261
1966-11-03,262
1966-11-04,250
1966-11-05,249
1966-11-06,273
1966-11-07,278
1966-11-08,248
1966-11-09,270
1966-11-10,279
1966-11-11,265
1966-11-12,234
1966-11-13,270
1966-11-14,275
1966-11-15,277
1966-11-16,253
1966-11-17,280
1966-11-18,250
1966-11-19,268
1966-11-20,293
1966-11-21,244
1966-11-22,231
1966-11-23,250
1966-11-24,262
1966-11-25,305
1966-11-26,279
1966-11-27,262
1966-11-28,269
1966-11-29,266
1966-11-30,261
1966-12-01,309
1966-12-02,312
1966-12-03,302
1966-12-04,325
1966-12-05,282
1966-12-06,312
1966-12-07,295
1966-12-08,302
1966-12-09,336
1966-12-10,328
1966-12-11,314
1966-12-12,305
1966-12-13,278
1966-12-14,308
1966-12-15,307
1966-12-16,336
1966-12-17,297
1966-12-18,321
1966-12-19,320
1966-12-20,282
1966-12-21,322
1966-12-22,320
1966-12-23,315
1966-12-24,306
1966-12-25,307
1966-12-26,307
1966-12-27,279
1966-12-28,297
1966-12-29,291
1966-12-30,330
1966-12-31,308
1967-01-01,270
1967-01-02,256
1967-01-03,252
1967-01-04,261
1967-01-05,292
1967-01-06,267
1967-01-07,267
1967-01-08,296
1967-01-09,305
1967-01-10,229
1967-01-11,254
1967-01-12,293
1967-01-13,296
1967-01-14,291
1967-01-15,285
1967-01-16,265
1967-01-17,289
1967-01-18,251
1967-01-19,295
1967-01-20,315
1967-01-21,270
1967-01-22,301
1967-01-23,258
1967-01-24,264
1967-01-25,254
1967-01-26,309
1967-01-27,283
1967-01-28,280
1967-01-29,290
1967-01-30,300
1967-01-31,277
1967-02-01,268
1967-02-02,297
1967-02-03,285
1967-02-04,253
1967-02-05,265
1967-02-06,272
1967-02-07,286
1967-02-08,276
1967-02-09,281
1967-02-10,257
1967-02-11,253
1967-02-12,308
1967-02-13,283
1967-02-14,255
1967-02-15,252
1967-02-16,261
1967-02-17,278
1967-02-18,280
1967-02-19,289
1967-02-20,245
1967-02-21,233
1967-02-22,251
1967-02-23,288
1967-02-24,289
1967-02-25,267
1967-02-26,290
1967-02-27,269
1967-02-28,263
1967-03-01,287
1967-03-02,357
1967-03-03,321
1967-03-04,311
1967-03-05,304
1967-03-06,324
1967-03-07,277
1967-03-08,303
1967-03-09,325
1967-03-10,327
1967-03-11,286
1967-03-12,283
1967-03-13,318
1967-03-14,303
1967-03-15,299
1967-03-16,309
1967-03-17,339
1967-03-18,290
1967-03-19,318
1967-03-20,327
1967-03-21,333
1967-03-22,304
1967-03-23,318
1967-03-24,320
1967-03-25,295
1967-03-26,305
1967-03-27,276
1967-03-28,292
1967-03-29,308
1967-03-30,311
1967-03-31,325
1967-04-01,330
1967-04-02,304
1967-04-03,331
1967-04-04,287
1967-04-05,301
1967-04-06,260
1967-04-07,338
1967-04-08,300
1967-04-09,311
1967-04-10,312
1967-04-11,310
1967-04-12,305
1967-04-13,338
1967-04-14,291
1967-04-15,311
1967-04-16,324
1967-04-17,304
1967-04-18,265
1967-04-19,290
1967-04-20,307
1967-04-21,330
1967-04-22,326
1967-04-23,312
1967-04-24,316
1967-04-25,322
1967-04-26,277
1967-04-27,311
1967-04-28,311
1967-04-29,297
1967-04-30,323
1967-05-01,297
1967-05-02,321
1967-05-03,294
1967-05-04,325
1967-05-05,359
1967-05-06,351
1967-05-07,347
1967-05-08,301
1967-05-09,311
1967-05-10,302
1967-05-11,314
1967-05-12,334
1967-05-13,326
1967-05-14,292
1967-05-15,327
1967-05-16,305
1967-05-17,277
1967-05-18,309
1967-05-19,349
1967-05-20,327
1967-05-21,306
1967-05-22,328
1967-05-23,311
1967-05-24,287
1967-05-25,290
1967-05-26,360
1967-05-27,309
1967-05-28,328
1967-05-29,309
1967-05-30,315
1967-05-31,301
1967-06-01,396
1967-06-02,364
1967-06-03,375
1967-06-04,342
1967-06-05,369
1967-06-06,343
1967-06-07,346
1967-06-08,395
1967-06-09,404
1967-06-10,391
1967-06-11,392
1967-06-12,367
1967-06-13,363
1967-06-14,344
1967-06-15,351
1967-06-16,391
1967-06-17,361
1967-06-18,384
1967-06-19,359
1967-06-20,354
1967-06-21,369
1967-06-22,362
1967-06-23,434
1967-06-24,395
1967-06-25,355
1967-06-26,378
1967-06-27,339
1967-06-28,348
1967-06-29,387
1967-06-30,404
1967-07-01,420
1967-07-02,394
1967-07-03,413
1967-07-04,421
1967-07-05,414
1967-07-06,439
1967-07-07,437
1967-07-08,441
1967-07-09,428
1967-07-10,432
1967-07-11,388
1967-07-12,391
1967-07-13,401
1967-07-14,442
1967-07-15,386
1967-07-16,433
1967-07-17,430
1967-07-18,384
1967-07-19,385
1967-07-20,402
1967-07-21,439
1967-07-22,433
1967-07-23,437
1967-07-24,436
1967-07-25,403
1967-07-26,420
1967-07-27,419
1967-07-28,429
1967-07-29,398
1967-07-30,453
1967-07-31,427
1967-08-01,397
1967-08-02,395
1967-08-03,409
1967-08-04,394
1967-08-05,441
1967-08-06,434
1967-08-07,385
1967-08-08,385
1967-08-09,408
1967-08-10,388
1967-08-11,457
1967-08-12,435
1967-08-13,416
1967-08-14,428
1967-08-15,382
1967-08-16,387
1967-08-17,423
1967-08-18,455
1967-08-19,415
1967-08-20,428
1967-08-21,397
1967-08-22,398
1967-08-23,374
1967-08-24,400
1967-08-25,456
1967-08-26,432
1967-08-27,449
1967-08-28,398
1967-08-29,410
1967-08-30,375
1967-08-31,429
1967-09-01,383
1967-09-02,344
1967-09-03,399
1967-09-04,370
1967-09-05,340
1967-09-06,346
1967-09-07,340
1967-09-08,385
1967-09-09,343
1967-09-10,405
1967-09-11,361
1967-09-12,375
1967-09-13,357
1967-09-14,397
1967-09-15,380
1967-09-16,351
1967-09-17,339
1967-09-18,370
1967-09-19,312
1967-09-20,356
1967-09-21,369
1967-09-22,401
1967-09-23,383
1967-09-24,385
1967-09-25,369
1967-09-26,336
1967-09-27,332
1967-09-28,378
1967-09-29,400
1967-09-30,344
1967-10-01,315
1967-10-02,300
1967-10-03,281
1967-10-04,283
1967-10-05,331
1967-10-06,337
1967-10-07,318
1967-10-08,325
1967-10-09,279
1967-10-10,318
1967-10-11,313
1967-10-12,330
1967-10-13,329
1967-10-14,336
1967-10-15,314
1967-10-16,295
1967-10-17,272
1967-10-18,285
1967-10-19,327
1967-10-20,329
1967-10-21,326
1967-10-22,317
1967-10-23,311
1967-10-24,330
1967-10-25,280
1967-10-26,325
1967-10-27,363
1967-10-28,346
1967-10-29,314
1967-10-30,325
1967-10-31,299
1967-11-01,290
1967-11-02,272
1967-11-03,283
1967-11-04,277
1967-11-05,300
1967-11-06,269
1967-11-07,269
1967-11-08,256
1967-11-09,256
1967-11-10,265
1967-11-11,293
1967-11-12,320
1967-11-13,284
1967-11-14,244
1967-11-15,247
1967-11-16,277
1967-11-17,296
1967-11-18,286
1967-11-19,260
1967-11-20,279
1967-11-21,262
1967-11-22,258
1967-11-23,300
1967-11-24,301
1967-11-25,307
1967-11-26,275
1967-11-27,298
1967-11-28,270
1967-11-29,249
1967-11-30,273
1967-12-01,345
1967-12-02,316
1967-12-03,317
1967-12-04,328
1967-12-05,299
1967-12-06,253
1967-12-07,345
1967-12-08,317
1967-12-09,331
1967-12-10,341
1967-12-11,322
1967-12-12,324
1967-12-13,278
1967-12-14,371
1967-12-15,341
1967-12-16,323
1967-12-17,315
1967-12-18,292
1967-12-19,302
1967-12-20,296
1967-12-21,323
1967-12-22,328
1967-12-23,322
1967-12-24,355
1967-12-25,319
1967-12-26,309
1967-12-27,314
1967-12-28,306
1967-12-29,325
1967-12-30,281
1967-12-31,323
1968-01-01,274
1968-01-02,253
1968-01-03,271
1968-01-04,303
1968-01-05,294
1968-01-06,301
1968-01-07,315
1968-01-08,260
1968-01-09,283
1968-01-10,300
1968-01-11,297
1968-01-12,323
1968-01-13,257
1968-01-14,261
1968-01-15,284
1968-01-16,283
1968-01-17,303
1968-01-18,315
1968-01-19,325
1968-01-20,269
1968-01-21,321
1968-01-22,288
1968-01-23,260
1968-01-24,290
1968-01-25,319
1968-01-26,312
1968-01-27,266
1968-01-28,320
1968-01-29,289
1968-01-30,280
1968-01-31,252
1968-02-01,279
1968-02-02,312
1968-02-03,296
1968-02-04,256
1968-02-05,268
1968-02-06,278
1968-02-07,256
1968-02-08,324
1968-02-09,297
1968-02-10,281
1968-02-11,288
1968-02-12,286
1968-02-13,296
1968-02-14,294
1968-02-15,323
1968-02-16,294
1968-02-17,295
1968-02-18,272
1968-02-19,307
1968-02-20,296
1968-02-21,278
1968-02-22,282
1968-02-23,323
1968-02-24,314
1968-02-25,280
1968-02-26,286
1968-02-27,249
1968-02-28,298
1968-02-29,296
1968-03-01,341
1968-03-02,312
1968-03-03,345
1968-03-04,315
1968-03-05,329
1968-03-06,301
1968-03-07,340
1968-03-08,359
1968-03-09,344
1968-03-10,311
1968-03-11,361
1968-03-12,302
1968-03-13,323
1968-03-14,356
1968-03-15,369
1968-03-16,336
1968-03-17,352
1968-03-18,321
1968-03-19,310
1968-03-20,322
1968-03-21,328
1968-03-22,354
1968-03-23,338
1968-03-24,336
1968-03-25,338
1968-03-26,334
1968-03-27,294
1968-03-28,344
1968-03-29,352
1968-03-30,353
1968-03-31,367
1968-04-01,322
1968-04-02,336
1968-04-03,314
1968-04-04,332
1968-04-05,375
1968-04-06,315
1968-04-07,360
1968-04-08,336
1968-04-09,310
1968-04-10,315
1968-04-11,300
1968-04-12,367
1968-04-13,317
1968-04-14,375
1968-04-15,359
1968-04-16,296
1968-04-17,316
1968-04-18,348
1968-04-19,341
1968-04-20,327
1968-04-21,339
1968-04-22,323
1968-04-23,321
1968-04-24,303
1968-04-25,341
1968-04-26,351
1968-04-27,330
1968-04-28,339
1968-04-29,343
1968-04-30,313
1968-05-01,323
1968-05-02,369
1968-05-03,358
1968-05-04,312
1968-05-05,322
1968-05-06,350
1968-05-07,338
1968-05-08,290
1968-05-09,360
1968-05-10,380
1968-05-11,279
1968-05-12,364
1968-05-13,358
1968-05-14,317
1968-05-15,320
1968-05-16,344
1968-05-17,357
1968-05-18,328
1968-05-19,341
1968-05-20,340
1968-05-21,323
1968-05-22,300
1968-05-23,309
1968-05-24,344
1968-05-25,343
1968-05-26,327
1968-05-27,331
1968-05-28,309
1968-05-29,321
1968-05-30,349
1968-05-31,340
1968-06-01,378
1968-06-02,395
1968-06-03,398
1968-06-04,379
1968-06-05,344
1968-06-06,411
1968-06-07,420
1968-06-08,388
1968-06-09,404
1968-06-10,407
1968-06-11,363
1968-06-12,398
1968-06-13,370
1968-06-14,401
1968-06-15,354
1968-06-16,408
1968-06-17,403
1968-06-18,362
1968-06-19,383
1968-06-20,405
1968-06-21,416
1968-06-22,377
1968-06-23,403
1968-06-24,382
1968-06-25,337
1968-06-26,353
1968-06-27,384
1968-06-28,404
1968-06-29,413
1968-06-30,399
1968-07-01,444
1968-07-02,412
1968-07-03,410
1968-07-04,399
1968-07-05,454
1968-07-06,427
1968-07-07,445
1968-07-08,429
1968-07-09,434
1968-07-10,434
1968-07-11,408
1968-07-12,493
1968-07-13,469
1968-07-14,452
1968-07-15,431
1968-07-16,420
1968-07-17,431
1968-07-18,434
1968-07-19,504
1968-07-20,448
1968-07-21,449
1968-07-22,434
1968-07-23,433
1968-07-24,424
1968-07-25,462
1968-07-26,431
1968-07-27,452
1968-07-28,504
1968-07-29,426
1968-07-30,408
1968-07-31,449
1968-08-01,489
1968-08-02,477
1968-08-03,411
1968-08-04,486
1968-08-05,442
1968-08-06,409
1968-08-07,484
1968-08-08,472
1968-08-09,465
1968-08-10,428
1968-08-11,443
1968-08-12,477
1968-08-13,420
1968-08-14,391
1968-08-15,424
1968-08-16,505
1968-08-17,453
1968-08-18,473
1968-08-19,445
1968-08-20,436
1968-08-21,406
1968-08-22,441
1968-08-23,462
1968-08-24,450
1968-08-25,444
1968-08-26,475
1968-08-27,384
1968-08-28,421
1968-08-29,428
1968-08-30,470
1968-08-31,431
1968-09-01,385
1968-09-02,387
1968-09-03,362
1968-09-04,318
1968-09-05,382
1968-09-06,379
1968-09-07,405
1968-09-08,350
1968-09-09,389
1968-09-10,358
1968-09-11,371
1968-09-12,410
1968-09-13,400
1968-09-14,377
1968-09-15,371
1968-09-16,372
1968-09-17,349
1968-09-18,390
1968-09-19,378
1968-09-20,419
1968-09-21,402
1968-09-22,402
1968-09-23,388
1968-09-24,373
1968-09-25,340
1968-09-26,377
1968-09-27,384
1968-09-28,383
1968-09-29,371
1968-09-30,377
1968-10-01,355
1968-10-02,342
1968-10-03,343
1968-10-04,348
1968-10-05,328
1968-10-06,322
1968-10-07,358
1968-10-08,314
1968-10-09,317
1968-10-10,339
1968-10-11,346
1968-10-12,397
1968-10-13,344
1968-10-14,338
1968-10-15,332
1968-10-16,312
1968-10-17,340
1968-10-18,365
1968-10-19,342
1968-10-20,356
1968-10-21,356
1968-10-22,332
1968-10-23,291
1968-10-24,353
1968-10-25,380
1968-10-26,382
1968-10-27,385
1968-10-28,357
1968-10-29,312
1968-10-30,307
1968-10-31,311
1968-11-01,325
1968-11-02,295
1968-11-03,297
1968-11-04,297
1968-11-05,278
1968-11-06,301
1968-11-07,324
1968-11-08,311
1968-11-09,299
1968-11-10,319
1968-11-11,305
1968-11-12,264
1968-11-13,296
1968-11-14,313
1968-11-15,315
1968-11-16,299
1968-11-17,314
1968-11-18,274
1968-11-19,282
1968-11-20,235
1968-11-21,306
1968-11-22,290
1968-11-23,318
1968-11-24,308
1968-11-25,311
1968-11-26,246
1968-11-27,293
1968-11-28,300
1968-11-29,326
1968-11-30,320
1968-12-01,353
1968-12-02,349
1968-12-03,342
1968-12-04,342
1968-12-05,327
1968-12-06,336
1968-12-07,355
1968-12-08,384
1968-12-09,308
1968-12-10,308
1968-12-11,318
1968-12-12,322
1968-12-13,351
1968-12-14,309
1968-12-15,325
1968-12-16,334
1968-12-17,311
1968-12-18,344
1968-12-19,325
1968-12-20,354
1968-12-21,327
1968-12-22,375
1968-12-23,317
1968-12-24,322
1968-12-25,308
1968-12-26,338
1968-12-27,379
1968-12-28,334
1968-12-29,357
1968-12-30,322
1968-12-31,314
1969-01-01,307
1969-01-02,300
1969-01-03,293
1969-01-04,321
1969-01-05,300
1969-01-06,336
1969-01-07,290
1969-01-08,310
1969-01-09,282
1969-01-10,321
1969-01-11,304
1969-01-12,316
1969-01-13,278
1969-01-14,265
1969-01-15,304
1969-01-16,322
1969-01-17,355
1969-01-18,302
1969-01-19,293
1969-01-20,309
1969-01-21,305
1969-01-22,284
1969-01-23,324
1969-01-24,336
1969-01-25,323
1969-01-26,324
1969-01-27,318
1969-01-28,279
1969-01-29,281
1969-01-30,300
1969-01-31,323
1969-02-01,318
1969-02-02,317
1969-02-03,296
1969-02-04,296
1969-02-05,275
1969-02-06,307
1969-02-07,330
1969-02-08,276
1969-02-09,272
1969-02-10,312
1969-02-11,291
1969-02-12,306
1969-02-13,332
1969-02-14,347
1969-02-15,285
1969-02-16,325
1969-02-17,303
1969-02-18,279
1969-02-19,272
1969-02-20,359
1969-02-21,327
1969-02-22,299
1969-02-23,319
1969-02-24,293
1969-02-25,319
1969-02-26,280
1969-02-27,315
1969-02-28,347
1969-03-01,326
1969-03-02,363
1969-03-03,371
1969-03-04,327
1969-03-05,330
1969-03-06,344
1969-03-07,398
1969-03-08,357
1969-03-09,350
1969-03-10,379
1969-03-11,329
1969-03-12,344
1969-03-13,373
1969-03-14,365
1969-03-15,362
1969-03-16,349
1969-03-17,361
1969-03-18,355
1969-03-19,291
1969-03-20,327
1969-03-21,367
1969-03-22,358
1969-03-23,374
1969-03-24,340
1969-03-25,354
1969-03-26,355
1969-03-27,370
1969-03-28,368
1969-03-29,360
1969-03-30,328
1969-03-31,363
1969-04-01,330
1969-04-02,346
1969-04-03,362
1969-04-04,350
1969-04-05,369
1969-04-06,333
1969-04-07,363
1969-04-08,337
1969-04-09,342
1969-04-10,335
1969-04-11,344
1969-04-12,340
1969-04-13,368
1969-04-14,337
1969-04-15,349
1969-04-16,332
1969-04-17,352
1969-04-18,366
1969-04-19,325
1969-04-20,352
1969-04-21,359
1969-04-22,332
1969-04-23,316
1969-04-24,338
1969-04-25,386
1969-04-26,350
1969-04-27,343
1969-04-28,369
1969-04-29,353
1969-04-30,333
1969-05-01,322
1969-05-02,376
1969-05-03,363
1969-05-04,345
1969-05-05,323
1969-05-06,334
1969-05-07,337
1969-05-08,343
1969-05-09,364
1969-05-10,339
1969-05-11,345
1969-05-12,319
1969-05-13,358
1969-05-14,346
1969-05-15,343
1969-05-16,362
1969-05-17,343
1969-05-18,344
1969-05-19,361
1969-05-20,377
1969-05-21,353
1969-05-22,351
1969-05-23,387
1969-05-24,366
1969-05-25,354
1969-05-26,375
1969-05-27,367
1969-05-28,369
1969-05-29,384
1969-05-30,389
1969-05-31,392
1969-06-01,401
1969-06-02,403
1969-06-03,410
1969-06-04,369
1969-06-05,395
1969-06-06,415
1969-06-07,408
1969-06-08,431
1969-06-09,394
1969-06-10,371
1969-06-11,395
1969-06-12,425
1969-06-13,399
1969-06-14,433
1969-06-15,427
1969-06-16,418
1969-06-17,403
1969-06-18,436
1969-06-19,432
1969-06-20,444
1969-06-21,378
1969-06-22,390
1969-06-23,390
1969-06-24,370
1969-06-25,391
1969-06-26,409
1969-06-27,419
1969-06-28,418
1969-06-29,380
1969-06-30,434
1969-07-01,439
1969-07-02,420
1969-07-03,462
1969-07-04,458
1969-07-05,475
1969-07-06,509
1969-07-07,496
1969-07-08,449
1969-07-09,456
1969-07-10,455
1969-07-11,495
1969-07-12,444
1969-07-13,453
1969-07-14,447
1969-07-15,415
1969-07-16,426
1969-07-17,463
1969-07-18,462
1969-07-19,468
1969-07-20,462
1969-07-21,446
1969-07-22,476
1969-07-23,468
1969-07-24,473
1969-07-25,476
1969-07-26,473
1969-07-27,477
1969-07-28,466
1969-07-29,465
1969-07-30,464
1969-07-31,485
1969-08-01,494
1969-08-02,462
1969-08-03,469
1969-08-04,456
1969-08-05,430
1969-08-06,441
1969-08-07,471
1969-08-08,495
1969-08-09,466
1969-08-10,520
1969-08-11,447
1969-08-12,429
1969-08-13,427
1969-08-14,464
1969-08-15,500
1969-08-16,490
1969-08-17,511
1969-08-18,449
1969-08-19,436
1969-08-20,434
1969-08-21,444
1969-08-22,502
1969-08-23,478
1969-08-24,496
1969-08-25,456
1969-08-26,480
1969-08-27,453
1969-08-28,471
1969-08-29,500
1969-08-30,510
1969-08-31,478
1969-09-01,410
1969-09-02,381
1969-09-03,396
1969-09-04,406
1969-09-05,416
1969-09-06,417
1969-09-07,395
1969-09-08,389
1969-09-09,415
1969-09-10,371
1969-09-11,391
1969-09-12,404
1969-09-13,406
1969-09-14,394
1969-09-15,399
1969-09-16,374
1969-09-17,426
1969-09-18,410
1969-09-19,418
1969-09-20,401
1969-09-21,381
1969-09-22,386
1969-09-23,375
1969-09-24,426
1969-09-25,419
1969-09-26,435
1969-09-27,421
1969-09-28,432
1969-09-29,414
1969-09-30,394
1969-10-01,340
1969-10-02,368
1969-10-03,414
1969-10-04,352
1969-10-05,371
1969-10-06,370
1969-10-07,344
1969-10-08,326
1969-10-09,356
1969-10-10,378
1969-10-11,381
1969-10-12,379
1969-10-13,354
1969-10-14,361
1969-10-15,334
1969-10-16,371
1969-10-17,383
1969-10-18,374
1969-10-19,360
1969-10-20,328
1969-10-21,371
1969-10-22,329
1969-10-23,338
1969-10-24,368
1969-10-25,355
1969-10-26,389
1969-10-27,336
1969-10-28,322
1969-10-29,348
1969-10-30,347
1969-10-31,366
1969-11-01,321
1969-11-02,305
1969-11-03,306
1969-11-04,282
1969-11-05,353
1969-11-06,331
1969-11-07,309
1969-11-08,287
1969-11-09,304
1969-11-10,326
1969-11-11,303
1969-11-12,296
1969-11-13,276
1969-11-14,318
1969-11-15,319
1969-11-16,357
1969-11-17,332
1969-11-18,291
1969-11-19,287
1969-11-20,304
1969-11-21,350
1969-11-22,327
1969-11-23,293
1969-11-24,336
1969-11-25,312
1969-11-26,322
1969-11-27,296
1969-11-28,353
1969-11-29,334
1969-11-30,322
1969-12-01,350
1969-12-02,353
1969-12-03,380
1969-12-04,335
1969-12-05,354
1969-12-06,373
1969-12-07,327
1969-12-08,379
1969-12-09,312
1969-12-10,346
1969-12-11,376
1969-12-12,391
1969-12-13,353
1969-12-14,362
1969-12-15,321
1969-12-16,330
1969-12-17,374
1969-12-18,383
1969-12-19,416
1969-12-20,364
1969-12-21,336
1969-12-22,358
1969-12-23,338
1969-12-24,351
1969-12-25,358
1969-12-26,369
1969-12-27,341
1969-12-28,354
1969-12-29,328
1969-12-30,332
1969-12-31,323
1970-01-01,326
1970-01-02,345
1970-01-03,336
1970-01-04,351
1970-01-05,311
1970-01-06,330
1970-01-07,303
1970-01-08,352
1970-01-09,331
1970-01-10,322
1970-01-11,343
1970-01-12,343
1970-01-13,300
1970-01-14,302
1970-01-15,318
1970-01-16,352
1970-01-17,313
1970-01-18,314
1970-01-19,348
1970-01-20,323
1970-01-21,326
1970-01-22,356
1970-01-23,341
1970-01-24,334
1970-01-25,316
1970-01-26,345
1970-01-27,321
1970-01-28,330
1970-01-29,359
1970-01-30,391
1970-01-31,321
1970-02-01,335
1970-02-02,332
1970-02-03,295
1970-02-04,338
1970-02-05,317
1970-02-06,387
1970-02-07,306
1970-02-08,355
1970-02-09,300
1970-02-10,319
1970-02-11,317
1970-02-12,337
1970-02-13,332
1970-02-14,311
1970-02-15,335
1970-02-16,353
1970-02-17,289
1970-02-18,340
1970-02-19,349
1970-02-20,358
1970-02-21,322
1970-02-22,308
1970-02-23,321
1970-02-24,297
1970-02-25,315
1970-02-26,331
1970-02-27,334
1970-02-28,328
1970-03-01,420
1970-03-02,380
1970-03-03,344
1970-03-04,358
1970-03-05,350
1970-03-06,406
1970-03-07,361
1970-03-08,359
1970-03-09,380
1970-03-10,360
1970-03-11,343
1970-03-12,364
1970-03-13,350
1970-03-14,361
1970-03-15,360
1970-03-16,374
1970-03-17,346
1970-03-18,324
1970-03-19,365
1970-03-20,427
1970-03-21,380
1970-03-22,357
1970-03-23,392
1970-03-24,358
1970-03-25,336
1970-03-26,375
1970-03-27,404
1970-03-28,387
1970-03-29,391
1970-03-30,367
